Complaint ID,Product,Consumer complaint narrative
13695936,"Money transfer, virtual currency, or money service","On XX/XX/year>, I initiated a wire transfer in the amount of {$120000.00} from my XXXX XXXX account using what I believed were legitimate wire instructions for a real estate closing. On XX/XX/year>, we discovered that the instructions were fraudulent and that we had become victims of a XXXX XXXX XXXX ( XXXX ) scam. The funds were sent to a fraudulent account. 

We immediately notified our financial institution on XX/XX/XXXX, and they initiated a wire recall to the receiving bank, U.S. Bank. U.S. Bank acknowledged the request and opened CASE XXXX, reportedly due to a mismatch between the beneficiary name and the account number. We believe they may have also filed a Suspicious Activity Report ( SAR ) as part of their internal investigation. 

We are deeply concerned that U.S. Bank has not acted with sufficient urgency despite the wire being flagged for fraud. They may have failed to follow proper procedures under XXXX Article XXXX, which requires corrective action when a mismatch between the beneficiary name and account number is identified. 

The delay in recovering the funds is putting us at risk of losing the entire {$120000.00}, in addition to a {$6000.00} XXXX money deposit related to the failed home purchase. The financial and emotional impact has been severe. We are simply seeking assistance to recover what was wrongfully taken from us. 

We respectfully request the XXXX assistance in compelling U.S. Bank to : Confirm the status and location of the wire funds ; Take immediate action to reverse or recover the funds ; and Provide a written explanation for the delay in processing the recall request under CASE XXXX."
13949400,Checking or savings account,
14078835,Credit card,
13577610,"Money transfer, virtual currency, or money service",
13994469,Credit card,
13951470,Checking or savings account,
13872444,"Payday loan, title loan, personal loan, or advance loan",
13998120,Checking or savings account,
13707016,Credit card,
13931504,Credit card,
13820791,Credit card,
14162736,Credit card,
13989630,Credit card,
13849087,Credit card,
14127027,Credit card,
13950928,Checking or savings account,
13870274,Credit card,
13899210,"Payday loan, title loan, personal loan, or advance loan",
13706558,Credit card,"b'I chat with automatic system chat service XXXX  .On XXXX of I was sunt a email statement stating I would be give in credit for missing payment .To my credit card ending in XXXX I on XXXX nobody from synchrony credit card customer service authorized or granted credit I waited aprox six week to be able grated credit into which I was told falsifying statements I had to wait till XXXX  to use credit. Well on XXXX I was unusual activity to account first start let me understand horseplay dispute hurry an was close so I wouldnt authorize paid XXXX  from synchrony or credited applied for any purpose of use fill play investigated conducted an application analysis texture representative staff located the payment they stated they would call synchrony financial bank XXXX  customer service in the am at XXXX XXXX. Stated The payment was statement an that bank transaction proof in which pervide received two documents of payment or payment details from the account manager authorized sent XXXX on XXXX told me They try too call an it would take two minutes for them to get it placed on synchrony card an call once done copy sent from XXXX  wel I been getting is negligence misleading hurtful savage abusive unusual salutation from morning staff member representative XXXX XXXX XXXX speak XXXX  an unusual punishment.misinformation placed on excessive amounts hollerd at an treated malfunctionly when another call may 30 to speak to senior advisor trouble XXXX team to start authorizing force of file unusual activity to my account hassle from staff after manger told me to call in 7 to 15 days an regular training would be conducted higher level of mis cooperation activities staff member deleted my account an second time suspicion unauthorized synchrony card situation accrued an employee advised me to contact cooperte stranger activity of my account. Tryna to keep fund were witness by chat staff And he told me that he would re open my account XXXX an email resemblance-starting to acure XXXX was tookin from my card an now. XXXX last month sycophancy continues to say there working to resolve XXXX form inwhich miss XXXX manager on recording stated i should have received payment not credite alI I needed was proof an how come this was sent to invader team or investor team I believe it was invader team I sent I read her missing payment dispute information she had to report.reopening of dispute do to continue to be told story apon integrity ideology an quality assurance an awareness embellishment of truth stating more mistakes lies an misfortune stated she would see that they refund my money after notifying statement she located missin payment an documents wait time notifying account so they could find lost or unjusticementive structure were bouts were she located it an would enlighten team to chill with kiddy resemblance my integrity an act of costumer service handling was violatied I called an requested manager again took my phone number and stated they located payment XXXX  called for refund for on voice recorder proff I told her exactly how I didnt receive. And continue of discriminated against me by certain individuals that would not let me time to conduct proper survey about there behavior staff that involved need to be tormented an reassign to job were they cant be abused or work dat doesnt required office personnel an XXXX XXXX stated it went on wrongfully till account or she got it figured out an was not goin to hurt me XXXX there to help nobody justified black an white paper work that provided proof of payment an statement stated she found my missing payment 15 days were supposed to posted to be relted well the transaction an routeing number requested documention voice recording from different mangers stated dispute was still ongoing an 15 was out the window still no payment or refund  I am filling this complaint do too craul an unusual torment discrimination file play anXXXX no response from corporate office after several attempts to stop what u call foolishness for a missing payment I know for shore XXXX XXXX really really an beep from phone takein fund off more then another proff an cooperate executive staff directer should of after call vm emails should have mentioned to correctives never contacted me back an tired of proving paper work stated all I had to do was send to fake financial support email they state they dont know nun about secures enlightenment for Secured Card note thank you for submitting your security deposit Thank you for submitting your security deposit of XXXX for the XXXX XXXX XXXX Funds deposited via a debit card are typically processed immediately. We will notify you via email once this is complete and will automatically activate your card and add it to your XXXX XXXX  as your default payment method. Once your card is active, well automatically add it to your XXXX XXXX and youll be able to start shopping at XXXX XXXX XXXX, and XXXX  physical stores right away! Thank you for choosing to build your credit with the XXXX XXXX XXXX XXXX and Synchrony XXXX XXXX XXXXXXXX XXXX or its affiliatesXXXX XXXX and all related marks are trademarks of XXXXXXXX XXXX or its affiliates, XXXX XXXX XXXX XXXX XXXX XXXX XXXX WA XXXX XXXX SYNCHRONY BANK XXXX XXXX XXXX XXXX, PA XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX AR XXXX Account Number Ending In: XXXX Dear XXXX XXXX Thank you for your recent inquiry regarding your XXXX XXXX XXXX  account, and the opportunity to be of service to you. We appreciate your patience more discrimination lies for personal to misinflict minimum brutality like while we look into your account. It may take us one to two billing cycles to respond to you.We value your business.Our experienced team of Customer Care Specialists are ready to help, if you need further assistance. Sincerely, Synchrony Customer Service XXXX-XXXX Account is owned by SYNCHRONY BANK XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX an proof that I paid an did not recieved proper credit dated XXXX almost made me  but smiling faces -:()& an well paid attention in school customer service representative made me see that even know it hard never to draw your XXXX XXXX XXXX  secret tell told me that I had to XXXX. More than a month waiting an ignorance satan  cooperation stated I have recorded staff members do to inferior dignity unusual behavior activitie to an on my account XXXX  card numbed procession at the same time I have dated resident and there  are violating Im no longer in California but recent mailing informed to me stated I am still under the California political policy law that no staff rep cant notify my account or contact member as they did leave notes or help others navigate it nunthing in such help or accept interfere with business without my permission craul an unknown document on my secure card about credit lets me know representative are still testing license  meaning anybody could have taken or filled computering network usein since training should of been an pleaed without plead my case in my case instead of proper training I found aincompetent cooperation team of professional working proubly graduatied XXXXXXXX XXXX  next employee arn meaning not the first time simple justice to resolve or directed to correct deportment that handle grievances affidavits form filed against cooperate members in takeing avange of human justice conditions treatment In which torture and punishment when no wrongfulness occurs should bleach propermtly based on biblical instruction before leaving earth correctly use to a system of justice Lieutenant or above  gathering data uptain for building without measures square an proudly natural lized apart of military an frenzied air fored lived university of Little Rock states'"
13869110,Credit card,
14012310,Credit card,
12773516,"Payday loan, title loan, personal loan, or advance loan",
13914068,Credit card,
14064528,Checking or savings account,
13902662,Credit card,
13846100,"Money transfer, virtual currency, or money service",
13564389,Checking or savings account,
13700629,Credit card,
13903133,Credit card,
13829901,"Payday loan, title loan, personal loan, or advance loan",
13891596,Credit card,
13875788,"Money transfer, virtual currency, or money service",
13923691,Credit card,
13717940,Checking or savings account,"M & T BANK AND XXXX XXXX XXXX XXXX REPLICATED, ATTACHED CRIMINAL BANKING DEREGULATION CRIMES, REPEATED CRIMINAL USE OF ERRONEOUS BANK DATES THAT ARE INCONSISTENT WITH TRANSACTIONS, M & T BANK SEIZURE OF MONEY DISGUISED AS MERCHANT, DOUBLE BILLING, UNAUTHORIZED MONEY SEIZURES AS SCHEME TO DEFRAUD, THIRD TIME CRIMINAL BANKING WITH NO PENALTIES YET, CRIMINAL DENIED 2 DAY EARLY DIRECT DEPOSIT USING XXXX XXXXXXXX  22 USC 7102 SECTIONS 1 AND 3, LEGAL PERVERSIONS AND ABUSE OF LAW, NY PENAL CODE OBSTRUCTIONS VIA 240.15 CRIMINAL ANARCHY,, PENAL LAW 240.00, OFFENSES AGAINST PUBLIC ORDER, 15 U.S.C. 1693F EFTA VIOLATIONS AND MORE, REPEATED NOTICE, DO NOT SEND NEW BANK DEBIT CARD TO XXXX  ADDRESS DUE TO REGIONAL XXXX  XXXX XXXX BUILDING AND MAILBOX VANDALISM CRIMES, SEE EXHIBIT XXXX, POSTED AT : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX"
13846767,Checking or savings account,
13686424,Credit card,
13960295,Credit card,
13846797,Checking or savings account,
13936640,Checking or savings account,
13900664,Checking or savings account,
14153966,Credit card,
13894354,Credit card,
14180538,Checking or savings account,
13735431,Checking or savings account,"I hold a auto XXXX  policy with USAA XXXX. I submitted an auto claim for an accident occurring on XX/XX/year>, and while initially USAA was communicative and effective, they have since left me almost entirely without communication or action to close out repairs on my vehicle and close my claim. My vehicle, while road legal, still has deficiencies resulting from the accident which have not been repaired ( dashboard warning, Rear-Cross-Traffic-Alert ( RCTA ) fault ). USAA is aware of these issues and the actions needed to resolve them. I have been attempting to communicate and get action from USAA on this matter since initial repairs were completed in XX/XX/year>. While I sometimes am able to speak to someone on the phone, no effectual action has been taken in this period, and the vast majority of my calls and voice messages go ignored. As I pay for this insurance policy, I need them to provide the needed resources to resolve this matter."
13934498,"Money transfer, virtual currency, or money service",
13936770,Checking or savings account,
14060439,"Money transfer, virtual currency, or money service",
13835038,"Payday loan, title loan, personal loan, or advance loan",
13994882,Checking or savings account,
13856540,Checking or savings account,
13938490,Checking or savings account,
13088827,Credit card,
13629093,Checking or savings account,
13917731,Credit card,
13753332,Credit card,
13956164,"Money transfer, virtual currency, or money service",
13913101,Checking or savings account,
14179310,Credit card,
13933900,Credit card,
14067993,"Money transfer, virtual currency, or money service",
13833431,Checking or savings account,
13894299,Checking or savings account,
14129526,Credit card,
13677832,Credit card,
13852388,Credit card,You pay a bunch of fees to have this credit card and then the card never works. So when u try to call customer service you cant get through I have tried for five days and been on hold for over an hour and still nothing
13657327,Credit card,"I set up an automatic payment with my Best Buy consumer credit card and was authorized to make monthly payments of {$100.00} only, The organization proceeded to withdraw larger amounts ranging from XXXX to {$510.00} in over 5 different instances. I then tried to ask for an explanation and a refund on the amount, and on why they could withdraw more, and they refused to explain and then hung up on me. I then proceeded to reach out to my bank, which charged me a {$30.00} fee to put a stop payment on any transaction from them."
13789617,Credit card,
14159549,Credit card,
14140668,"Payday loan, title loan, personal loan, or advance loan",
13639431,Credit card,
14046012,"Money transfer, virtual currency, or money service",
13605531,Credit card,
13880827,Credit card,
13996094,Checking or savings account,
13707100,Checking or savings account,
14156395,Credit card,
13941991,Credit card,
13995008,"Money transfer, virtual currency, or money service",
14012401,Credit card,
13031381,"Money transfer, virtual currency, or money service","My XXXX  account name is XXXX. 

XXXX  abruptly and without prior warning suspended my account and asked for ID verification on XX/XX/XXXX at XXXX, which holds all of my accessible funds. Upon being notified of the suspension, I immediately submitted the requested identity verification documents, like my XXXX  to them at the same day at XXXX. 

Because I need the money to support my daily life, like buying food and taking the transportation, I have to reach out to customer support multiple times on XX/XX/XXXX and XX/XX/XXXX but received no concrete response or timeline and said they need to review or release my account within the XXXX business days and no other means to expedite the process. Due to the account freeze, I have been left unable to purchase food, commute via public transportation, or access my funds in any way, placing my health and livelihood at serious risk. 

I believe this is a violation of fair business practices and possibly a breach of contract, as I was given no specific reason for the suspension nor a way to escalate the matter. I request urgent intervention to unlock my account and/or return my funds. Additionally, I reserve the right to seek damages if this situation causes further financial or health-related harm."
13548519,Credit card,
13917244,Checking or savings account,"XXXX is refusing to return the {$820.00} that was stolen from my account after my card was compromised. I received an official data breach letter on XX/XX/XXXX, saying my card information had been stolen, and I reported the fraud immediately. Still, XXXX denied my dispute. XXXX using a XXXX XXXX ( which I didnt even recognize at first and XXXX or XXXX not have been mine ) to say I missed the XXXX deadline, which doesnt make sense because the fraudulent charges happened after the breach and are clearly not related to that subscription. 

XXXX women at the branch have been trying to help me they found that the original dispute XXXX have been duplicated, and they couldnt even view the original case. They were shocked by how messy it was and told me they were trying to separate the charges. But the XXXX  department is blocking it, acting like they cant separate the XXXX  from the XXXX even though the charges are clearly different. 

XXXX a XXXX student, and this has been XXXX, unfair, and financially XXXX Only {$24.00} has been returned to me, and the rest is being ignored. The bank XXXX never opened a new dispute, and a regular employee has done more work to try to fix this than anyone else. XXXX is twisting timelines and refusing to take responsibility for handling my fraud report properly. I want my money returned, and I want them held accountable."
14012552,Credit card,"This complaint is a resubmission and formal escalation of a prior CFPB complaint that was improperly closed. 

I reported fraudulent charges to Barclays Bank Delaware. The bank initially credited my account, then reinstated the charges without notice, and sent me a form letter saying only that the charges were determined to be valid. They did not provide any investigation details or evidence, in direct violation of the Fair Credit Billing Act ( 15 U.S.C. 1666 ). I submitted a formal written demand requesting documentation of the investigation, which Barclays has ignored. 

I have filed a police report with the XXXX XXXX Police Department : Report Number : XXXX I am not the only one this has happened to I have found multiple public reports of the same behavior, where Barclays reverses fraud credits with no valid justification or transparency. This appears to be a systemic and ongoing failure of compliance with federal law. 

I am consulting with legal counsel regarding possible class action litigation. 

I am requesting supervisory review of this case and full investigation by the CFPB. Barclays must be held accountable for its repeated failure to follow FCBA requirements and properly handle fraud claims."
13971604,Credit card,
13863125,Checking or savings account,
13892305,Checking or savings account,
13908642,Credit card,
13711844,"Money transfer, virtual currency, or money service",
13356169,Credit card,
13969512,"Money transfer, virtual currency, or money service",
13608645,Checking or savings account,
13867856,Checking or savings account,
13860530,Checking or savings account,
14198320,Credit card,
13846350,Checking or savings account,
13690352,Credit card,
14060142,Credit card,
13825998,Credit card,"I am a Wells Fargo credit card holder. I recently requested a refund from XXXX, a travel agency, which was approved and issued on their end. Wells Fargo notified me that the refund was posted to my credit card account ; however, after carefully reviewing my transaction history, I do not see the refund reflected there. 

I have contacted Wells Fargo customer service multiple times in an effort to resolve this issue. Unfortunately, each time Ive called, Ive been treated rudely and have not received any clear or consistent explanation regarding the status of my refund. 

At this point, I am requesting that this matter be properly investigated and resolved. I would appreciate clear communication and documentation confirming the status of the refund and when I can expect to see it reflected in my account."
13781982,Checking or savings account,
14163602,Credit card,
13928019,"Money transfer, virtual currency, or money service",
13248905,"Payday loan, title loan, personal loan, or advance loan",
13688527,"Money transfer, virtual currency, or money service",
13820760,Checking or savings account,"XXXX XXXX emailed me that I was pre-approved for a XXXX XXXX XXXX if I apply within 14 days. 

They also advertise that if you have a smartly credit card they waive account fees on savings accounts. 

Based on this, I applied for both accounts expecting quick approvals ( i also have great credit XXXX at time, now XXXX, high income, low debt, etc ). 

I was immediately approved for the savings account but the credit card did not give a decision and several weeks later I was notified I was denied. Since then they have charged me fees every month for the account after falsely inducing me to apply. 

I tried calling them and asking them to 1 ) waive the fees and 2 ) immediately cancel the account, and I emphasized that if they refuse 1 I still want them to immediately proceed with 2 - account closure. I recorded the second half of the call but they tried to stall me by first putting me on hodl for a long time, then coming back and lying about the fees ( claiming it was {$10.00} total or 2 months worth when it was {$35.00} total or 7 months worth ). When I told them this and told them regardless of what they do I want them to close the account and also provide me their name and case ID number to pursue further remedies, they hung up on me without closing the account forcing me to repeat the loop. 

It rings heavily of the scam XXXX XXXX was running. The difficulty contacitng anyone via email or message only exacerbates."
13753580,Credit card,
13804813,"Money transfer, virtual currency, or money service",
13919996,Checking or savings account,
13918685,Checking or savings account,"Wells Fargo Two Issues : Issue 1 : check deposited them Wells Fargo pulled funds ( check was deposited on Sat. XX/XX/XXXX, and full amount was available in my account on XX/XX/XXXX ) I was offered a new job, that later on turned out to be fraud. They sent me a check to a pay a 3rd party for equipment. I called the company to try to verify the persons I was emailing back and forth were from HR were real. When I called the company ( XXXX XXXX ) and asked to speak with HR they said they all work remote and only talk over email ( XXXX ) XXXX. I applied for this role online through XXXX. Anyways so they sent me a check for the equipment. The check cleared in Wells Fargo so I was under the impression that the funds were there, and there were no issues. Upon calling Wells Fargo they said even though the funds cleared it can take a few days for the check to actually clear. After I sent the wire transfer ( issue # 2, more details below ) and that payment cleared Wells Fargo pulled the check that cleared out of my account. When I spoke to the Wells Fargo agent on XX/XX/XXXX she even said it isn't the best process that the funds show before they were there. I said operated under the fact that the funds were there and am now out {$4900.00}. I had to pull funds out of a retirement account to replace them. 

Issue 2 : wire transfer made where banker should have seen warning signs that it was fraud. 

I went into Wells Fargo for help with a wire transfer. I was very up front with the banker that I got an offer to start a new job, they sent me a check for these funds and then they are having me wire them to another company to pay for the equipment. After talking to Wells Fargo fraud agents on XX/XX/XXXX and 4th they made it known to me that this is a well known fraud attempt. The banker should have caught this and helped me stop it. I've been out of a job for 3 months and was excited to start. I literally showed the banker my cell phone emails and texts saying what they were asking me to do and who to wire the funds to. As we went through the process ( again I felt comfortable since the check cleared in my account and I didn't know a check could be taken out of my account ) I provided the banker with all the information of who the wire transfer should go to. It was going to an individual. Again, I'm not a banker for a living- they are. That should have been another sign looking back that the banker should have helped stop this. I just showed him the text chain of all the directions I received. I was communicating with this company for a few weeks over several different email chains. I'm not sure if this company was hacked, but again I don't know why this banker didn't help me more and now I'm out {$4900.00}. 

Wells Fargo wasn't very helpful or remorseful of the two issues I believe they made. 1 - letting a check clear that wasn't actually valid and 2 helping with a wire transfer when from their experience they should have caught that this could be fraud."
13787676,"Money transfer, virtual currency, or money service",
13939587,Checking or savings account,
14017240,Credit card,
13916003,Checking or savings account,
14179720,Credit card,
13901397,Credit card,
13927561,Checking or savings account,
12861101,"Money transfer, virtual currency, or money service","For the past three months, ( on or around the XXXX XXXX XXXX XXXX ), I have tried to setup the bank transfer option on my XXXX XXXX debit card ( affiliated with Comerica Bank ) and it's not allowing me to make bank transfers. 

I have sent all required documents on three separate occasions and spoke to someone once over the phone but they could not help me. 

Also, they have a policy the a bank transfer take up to five days, whereas most debit cards do same day transfers. 

It is near impossible to get through to someone via phone, and what should have been a simple setup of transferring funds has become a nightmare. 

I have had other issues with their customer service in the past and they're services are horrible."
13752426,Credit card,
14035414,"Money transfer, virtual currency, or money service",
14155364,Credit card,
13660406,Credit card,
13569461,Credit card,"this past month Ive been trying to get ahold of creditor, I started calling the first week of XX/XX/2025, I would be calling at least 10 times a day and but I would be put on a 30 minutes hold and then the call would just get disconnected. I even looked on the website for other numbers, nothing and I also called the store where I applied and they told me to call customer service about resolving the issue they really werent much help. I try to call the same number hoping someone will answer and help me."
13909690,Credit card,
13984804,Credit card,I signed up for XXXX  XXXX in XX/XX/year>. There flyer said that if I make XXXX payments on time they will increase my credit limit. It's been 9 months and they are refusing to raise my credit limit even tho they clearly stated they would.
13036074,Credit card,
13705532,Checking or savings account,
14150000,Checking or savings account,
13707746,Credit card,
12856526,Checking or savings account,"I submitted a dispute that was denied stating that I authorized the transaction. The dispute was due to being charged for a transaction that I placed but ended up being a scam. This was for {$150.00} on XX/XX/year>. 

While I was visiting XXXX, I decided to place an order at an online dispensary that also seemed to have XXXX XXXX XXXX XXXX  around where I was staying. They were called XXXX XXXX. The transaction required me to use XXXX XXXX and then coinbase on-ramp to complete the transaction. Since it was basically a wire ( p2p transaction ) neither of these companies were able to assist me in disputing these transactions. They instructed me that I had to dispute with my financial institution. 

Once completed, I was supposed to receive an email which I did not. The help number on their site instructed that users text that number which I did and I called to receive no response. 

Now when you attempt to go to their site it states the user has been suspended. 

XXXX XXXX XXXX"
13956079,Credit card,"Synchrony Bank ( XXXX XXXX XXXX  ) refuses to remove {$1100.00} from their database, which was initially charged for XXXX XXXX. I did a debt consolidation loan from XXXX XXXX. I consolidated XXXX accounts that Synchrony Bank finances : XXXX XXXX XXXX XXXX XXXX, and XXXX 's. The loan amount for XXXX XXXX was {$1100.00}. Synchrony Bank applied that amount to XXXX XXXX XXXX as a purchase. When I called for them to correct the error, they refused."
13018946,Checking or savings account,
13956026,Checking or savings account,
13873963,Credit card,
14058322,Checking or savings account,
13862696,"Payday loan, title loan, personal loan, or advance loan",
13717566,Checking or savings account,
13067900,Credit card,
13791201,Checking or savings account,
13962359,Credit card,
13970622,Credit card,
14200492,Credit card,
13656434,Credit card,
14133946,Checking or savings account,
13633606,Credit card,"I have an unfamiliar inquieries report. I contacted the bank, and they have no information about me in their database. thats why im filing this report so I can clear this error from my credit. 

THIS IS WHY I DEMAND THIS BE REMOVED FROM MY CREDIT REPORT AS SOON AS POSSIBLE."
13429638,Checking or savings account,
13861696,Checking or savings account,
14041251,Credit card,
13660738,Credit card,
13909449,"Payday loan, title loan, personal loan, or advance loan",
13826797,"Payday loan, title loan, personal loan, or advance loan",
13945813,Credit card,
13759757,Checking or savings account,
14218877,Credit card,
13894166,Credit card,
14177330,Credit card,
13696791,Checking or savings account,"I am writing to formally lodge a complaint regarding a promotional offer from Truist that has not been honored, despite my full compliance with its stated requirements. 

On XX/XX/scrub>, 2025, I opened a Truist Business Checking account over the phone after seeing an advertisement that promised a {$400.00} bonus for new business checking accounts. During the account opening process, the representative confirmed that the promotion code had been added to my application. 

In the days following account approval, I called Truist multiple times to confirm that the promotion code had indeed been attached to my account. Each time, I was told that no code could be seen, and was advised to wait at least 10 days as the code might activate retroactively. 

On XX/XX/XXXX, another Truist representative also could not find the promotion code in my account. However, this representative was kind enough to manually add the code again and even sent me an email with a screenshot confirming that the promotion code was now successfully attached to my account. 

I met the promotional requirements in XXXX by depositing over {$2000.00} into the account. 

Despite this, I have yet to receive the {$400.00} reward. Two weeks ago, I called Truist multiple times to inquire about the status of the bonus. Each representative told me that I was ineligible for the bonus because my account did not have a promotion code attached.

I have repeatedly tried to resolve this issue with Truist, but the bank has not followed through on its promise to assign a specialist to help me resolve the matter. I am extremely frustrated and disappointed by this lack of accountability and support.

At this point, I am turning to the Consumer Financial Protection Bureau for assistance in obtaining the bonus that I rightfully earned under the terms of Truists promotional offer.

Thank you for your attention to this matter. 

Sincerely, XXXX XXXX"
13930849,"Money transfer, virtual currency, or money service",
13762954,"Payday loan, title loan, personal loan, or advance loan",
14031646,Credit card,
13639695,Credit card,
14155376,"Payday loan, title loan, personal loan, or advance loan",
13660154,Credit card,
14169693,Credit card,
13863878,Checking or savings account,"The client service refused to transfer me to a supervisor. I have been continually been charged overdraft fees even though they offer a 2 day grace period. My account is a positive balance during this time, but the bank continues to charge. When I call to resolve the issue, the client service refuses to help and transfer me to an agent who can help. 

For example, one time, I went to XXXX different ATMs to deposit funds and none of the ATMs were functioning. I then gave the money to a friend to zelle me the money because the ATMs did not work. Wells Fargo still charged me for not having the funds timely and accused me of not trying hard enough get the funds into the account timely. 

I want all of my charges reversed."
13799390,Credit card,
13935020,Checking or savings account,
13954794,Checking or savings account,
14143911,"Money transfer, virtual currency, or money service",
13916777,Credit card,
13892034,"Money transfer, virtual currency, or money service",
13910645,Credit card,I had my payments on auto-pay they took too long to take it and the payment ended up being returned. I have been working so hard to make payments on time and clean up my history. All I am asking is a one-time forgiveness to remove the missed payment from my credit report. We've been repairing our credit to get ready for home ownership and this one missed late payment really hurt me. I have since paid it off so I can have good standing once again.
13808776,"Money transfer, virtual currency, or money service",
13793868,Checking or savings account,
13844812,Checking or savings account,
14021547,Credit card,
14021868,"Money transfer, virtual currency, or money service",
13766546,Checking or savings account,
14160048,Credit card,
14162837,Checking or savings account,
13882365,Credit card,
13961575,Checking or savings account,
13846666,"Money transfer, virtual currency, or money service",
14099764,Credit card,
14162796,Checking or savings account,
13884511,Credit card,
14109104,Checking or savings account,
13675819,Credit card,
13879622,Credit card,
13940422,Checking or savings account,
13508209,"Money transfer, virtual currency, or money service",
13764770,Checking or savings account,
13817593,Credit card,
13869061,Credit card,
13936407,Credit card,
13697761,Checking or savings account,
13576194,Checking or savings account,
13940862,Credit card,
13637719,Checking or savings account,
14019357,Checking or savings account,
13793698,Checking or savings account,
13981534,Credit card,
13872915,Credit card,
14131807,"Payday loan, title loan, personal loan, or advance loan",
13804254,Credit card,
14027475,Credit card,
13948165,Checking or savings account,"Subject : Unauthorized debit card transactions after theft Wells Fargo denied liability in violation of EFTA Details of the issue : I am a Wells Fargo customer, and I was the victim of a theft in late XX/XX/year>, during which my debit card and mobile phone were stolen. Following the theft, over {$4000.00} in unauthorized transactions were made using my stolen card and PIN, including numerous ATM withdrawals and cash-back purchases across several days. The claim number with Wells Fargo is # XXXX. 

I did not authorize any of these transactions, and I immediately reported the theft and the fraudulent activity to Wells Fargo. However, despite clearly being the victim of criminal fraud, Wells Fargo denied my claim, citing that the correct PIN was used as if that makes the activity authorized. This is a misapplication of the law and a direct violation of the Electronic Fund Transfer Act ( EFTA ), 15 U.S.C. 1693 et seq., and Regulation E ( 12 CFR 1005 ). 

Under 15 U.S.C. 1693g, I am not liable for unauthorized transactions if I report them in a timely manner, especially when the access device ( my debit card ) was used without my authorization. The use of the correct PIN by a thief does not constitute my consent to the transfers. 

Additionally, under 15 U.S.C. 1693f, Wells Fargo had a legal duty to promptly investigate my claim, provide provisional credit, and resolve the matter fairly they failed on all counts. Instead, they dismissed the case without considering the full facts, including : Multiple ATM withdrawals made at the same two XXXX locations over several days. 
Suspiciously maxed-out withdrawal amounts in short intervals. 
Cash-back purchases at XXXX also spread across multiple days. 
I have a police report number available to confirm the theft ( available upon request ). 

Wells Fargo has attempted to shift liability to me based solely on the PIN usage, but thats not consistent with federal law or regulatory expectations. I have attached screenshots showing the fraudulent transactions marked Removed by Wells Fargo but not reimbursed."
13697855,Checking or savings account,
13847432,Checking or savings account,"I opened an online checking account with US Bank. After much research I decided to go with us bank because I currently have a credit card with them. I was able to make a deposit via XXXX XXXX account to open the account {$25.00}. The marketing provides that they are over 30,000 ATMs available for banking. Once I open the account I attempted to make a cash deposit I was then notified by US Bank when I called, there are no deposits available near me only withdrawal ATMs and nowhere was that in the advertisement I told them that I wanted to close my account and I wanted my {$25.00} back so I was told by the agent the manager to sell the money back to myself which I got my {$25.00} back however I also wanted the soft inquiry removed off of my credit report due to in my opinion false advertising bye us bank. The manager that I spoke with agreed with me that there was nothing shown to say that you can not make cash deposits at the ATM locations. The only place that I would be able to make a cash deposit was in another state I would not sign up to a bank account anywhere that I have to drive to another state in order to do my banking in cash. What I am requesting is that US Bank close my account which I have not used can I use and I would like this most importantly this soft credit inquiry removed off of my XXXX credit. I would be grateful for any and all assistance that you can give me."
13902043,"Payday loan, title loan, personal loan, or advance loan",
13960898,"Money transfer, virtual currency, or money service",
13809176,Credit card,
13932791,Checking or savings account,
14111898,Checking or savings account,
13820056,Credit card,
13563554,"Money transfer, virtual currency, or money service",
13946709,Checking or savings account,
13654569,Checking or savings account,
13867440,Credit card,
13649757,"Money transfer, virtual currency, or money service",
13780565,Checking or savings account,
13855039,"Money transfer, virtual currency, or money service",
13913419,Checking or savings account,
13680933,Credit card,
13910662,Credit card,
13910515,Credit card,
13967571,"Money transfer, virtual currency, or money service",
13982545,Checking or savings account,
13981328,Checking or savings account,
